Tipo,Cantidad,Fecha,Pais,Estado
Confirmed,1,3-17-2020,China,Tibet
Confirmed,296,3-17-2020,China,Fujian
Confirmed,576,3-17-2020,China,Chongqing
Confirmed,12,3-17-2020,China,Macau
Confirmed,990,3-17-2020,China,Anhui
Confirmed,168,3-17-2020,China,Hainan
Confirmed,147,3-17-2020,China,Guizhou
Confirmed,1370,3-18-2020,China,Guangdong
Confirmed,482,3-18-2020,China,Heilongjiang
Confirmed,253,3-18-2020,China,Guangxi
Confirmed,540,3-18-2020,China,Sichuan
Confirmed,75,3-18-2020,China,Inner Mongolia
Confirmed,318,3-18-2020,China,Hebei
Confirmed,133,3-18-2020,China,Gansu
Confirmed,76,3-18-2020,China,Xinjiang
Confirmed,146,3-18-2020,China,Guizhou
Confirmed,67800,3-18-2020,China,Hubei
Confirmed,296,3-18-2020,China,Fujian
Confirmed,1232,3-18-2020,China,Zhejiang
Confirmed,136,3-18-2020,China,Tianjin
Confirmed,990,3-18-2020,China,Anhui
Confirmed,75,3-18-2020,China,Ningxia
Confirmed,176,3-18-2020,China,Yunnan
Confirmed,93,3-18-2020,China,Jilin
Confirmed,631,3-18-2020,China,Jiangsu
Confirmed,576,3-18-2020,China,Chongqing
Confirmed,168,3-18-2020,China,Hainan
Confirmed,18,3-18-2020,China,Qinghai
Confirmed,935,3-18-2020,China,Jiangxi
Confirmed,761,3-18-2020,China,Shandong
Confirmed,469,3-18-2020,China,Beijing
Confirmed,125,3-18-2020,China,Liaoning
Confirmed,361,3-18-2020,China,Shanghai
Confirmed,246,3-18-2020,China,Shaanxi
Confirmed,181,3-18-2020,China,Hong Kong
Confirmed,1273,3-18-2020,China,Henan
Confirmed,133,3-18-2020,China,Shanxi
Confirmed,15,3-18-2020,China,Macau
Confirmed,1018,3-18-2020,China,Hunan
Confirmed,1,3-18-2020,China,Tibet
Confirmed,576,3-19-2020,China,Chongqing
Confirmed,18,3-19-2020,China,Qinghai
Confirmed,17,3-19-2020,China,Macau
Confirmed,125,3-19-2020,China,Liaoning
Confirmed,540,3-19-2020,China,Sichuan
Confirmed,318,3-19-2020,China,Hebei
Confirmed,253,3-19-2020,China,Guangxi
Confirmed,134,3-19-2020,China,Gansu
Confirmed,176,3-19-2020,China,Yunnan
Confirmed,246,3-19-2020,China,Shaanxi
Confirmed,1378,3-19-2020,China,Guangdong
Confirmed,631,3-19-2020,China,Jiangsu
Confirmed,75,3-19-2020,China,Ningxia
Confirmed,75,3-19-2020,China,Inner Mongolia
Confirmed,935,3-19-2020,China,Jiangxi
Confirmed,76,3-19-2020,China,Xinjiang
Confirmed,363,3-19-2020,China,Shanghai
Confirmed,146,3-19-2020,China,Guizhou
Confirmed,1,3-19-2020,China,Tibet
Confirmed,67800,3-19-2020,China,Hubei
Confirmed,137,3-19-2020,China,Tianjin
Confirmed,1233,3-19-2020,China,Zhejiang
Confirmed,168,3-19-2020,China,Hainan
Confirmed,93,3-19-2020,China,Jilin
Confirmed,1273,3-19-2020,China,Henan
Confirmed,1018,3-19-2020,China,Hunan
Confirmed,761,3-19-2020,China,Shandong
Confirmed,208,3-19-2020,China,Hong Kong
Confirmed,990,3-19-2020,China,Anhui
Confirmed,480,3-19-2020,China,Beijing
Confirmed,483,3-19-2020,China,Heilongjiang
Confirmed,296,3-19-2020,China,Fujian
Confirmed,133,3-19-2020,China,Shanxi
Confirmed,93,3-20-2020,China,Jilin
Confirmed,75,3-20-2020,China,Inner Mongolia
Confirmed,146,3-20-2020,China,Guizhou
Confirmed,631,3-20-2020,China,Jiangsu
Confirmed,1234,3-20-2020,China,Zhejiang
Confirmed,134,3-20-2020,China,Gansu
Confirmed,935,3-20-2020,China,Jiangxi
Confirmed,17,3-20-2020,China,Macau
Confirmed,247,3-20-2020,China,Shaanxi
Confirmed,168,3-20-2020,China,Hainan
Confirmed,299,3-20-2020,China,Fujian
Confirmed,491,3-20-2020,China,Beijing
Confirmed,176,3-20-2020,China,Yunnan
Confirmed,75,3-20-2020,China,Ningxia
Confirmed,18,3-20-2020,China,Qinghai
Confirmed,990,3-20-2020,China,Anhui
Confirmed,1018,3-20-2020,China,Hunan
Confirmed,256,3-20-2020,China,Hong Kong
Confirmed,371,3-20-2020,China,Shanghai
Confirmed,133,3-20-2020,China,Shanxi
Confirmed,76,3-20-2020,China,Xinjiang
Confirmed,541,3-20-2020,China,Sichuan
Confirmed,318,3-20-2020,China,Hebei
Confirmed,484,3-20-2020,China,Heilongjiang
Confirmed,762,3-20-2020,China,Shandong
Confirmed,137,3-20-2020,China,Tianjin
Confirmed,254,3-20-2020,China,Guangxi
Confirmed,576,3-20-2020,China,Chongqing
Confirmed,67800,3-20-2020,China,Hubei
Confirmed,1395,3-20-2020,China,Guangdong
Confirmed,1,3-20-2020,China,Tibet
Confirmed,1273,3-20-2020,China,Henan
Confirmed,126,3-20-2020,China,Liaoning
Confirmed,990,3-21-2020,China,Anhui
Confirmed,93,3-21-2020,China,Jilin
Confirmed,1400,3-21-2020,China,Guangdong
Confirmed,75,3-21-2020,China,Inner Mongolia
Confirmed,631,3-21-2020,China,Jiangsu
Confirmed,146,3-21-2020,China,Guizhou
Confirmed,935,3-21-2020,China,Jiangxi
Confirmed,764,3-21-2020,China,Shandong
Confirmed,380,3-21-2020,China,Shanghai
Confirmed,1236,3-21-2020,China,Zhejiang
Confirmed,248,3-21-2020,China,Shaanxi
Confirmed,1273,3-21-2020,China,Henan
Confirmed,1018,3-21-2020,China,Hunan
Confirmed,176,3-21-2020,China,Yunnan
Confirmed,134,3-21-2020,China,Gansu
Confirmed,168,3-21-2020,China,Hainan
Confirmed,133,3-21-2020,China,Shanxi
Confirmed,273,3-21-2020,China,Hong Kong
Confirmed,126,3-21-2020,China,Liaoning
Confirmed,137,3-21-2020,China,Tianjin
Confirmed,76,3-21-2020,China,Xinjiang
Confirmed,254,3-21-2020,China,Guangxi
Confirmed,75,3-21-2020,China,Ningxia
Confirmed,303,3-21-2020,China,Fujian
Confirmed,18,3-21-2020,China,Macau
Confirmed,1,3-21-2020,China,Tibet
Confirmed,67800,3-21-2020,China,Hubei
Confirmed,484,3-21-2020,China,Heilongjiang
Confirmed,318,3-21-2020,China,Hebei
Confirmed,542,3-21-2020,China,Sichuan
Confirmed,504,3-21-2020,China,Beijing
Confirmed,576,3-21-2020,China,Chongqing
Confirmed,18,3-21-2020,China,Qinghai
Confirmed,18,3-22-2020,China,Qinghai
Confirmed,1,3-22-2020,China,Tibet
Confirmed,990,3-22-2020,China,Anhui
Confirmed,168,3-22-2020,China,Hainan
Confirmed,577,3-22-2020,China,Chongqing
Confirmed,1274,3-22-2020,China,Henan
Confirmed,67800,3-22-2020,China,Hubei
Confirmed,484,3-22-2020,China,Heilongjiang
Confirmed,133,3-22-2020,China,Shanxi
Confirmed,254,3-22-2020,China,Guangxi
Confirmed,543,3-22-2020,China,Sichuan
Confirmed,93,3-22-2020,China,Jilin
Confirmed,136,3-22-2020,China,Gansu
Confirmed,24,3-22-2020,China,Macau
Confirmed,248,3-22-2020,China,Shaanxi
Confirmed,313,3-22-2020,China,Fujian
Confirmed,137,3-22-2020,China,Tianjin
Confirmed,936,3-22-2020,China,Jiangxi
Confirmed,76,3-22-2020,China,Xinjiang
Confirmed,319,3-22-2020,China,Hebei
Confirmed,1238,3-22-2020,China,Zhejiang
Confirmed,1018,3-22-2020,China,Hunan
Confirmed,1413,3-22-2020,China,Guangdong
Confirmed,75,3-22-2020,China,Inner Mongolia
Confirmed,767,3-22-2020,China,Shandong
Confirmed,404,3-22-2020,China,Shanghai
Confirmed,633,3-22-2020,China,Jiangsu
Confirmed,317,3-22-2020,China,Hong Kong
Confirmed,146,3-22-2020,China,Guizhou
Confirmed,127,3-22-2020,China,Liaoning
Confirmed,75,3-22-2020,China,Ningxia
Confirmed,176,3-22-2020,China,Yunnan
Confirmed,522,3-22-2020,China,Beijing
Confirmed,176,3-23-2020,China,Yunnan
Confirmed,936,3-23-2020,China,Jiangxi
Confirmed,578,3-23-2020,China,Chongqing
Confirmed,313,3-23-2020,China,Fujian
Confirmed,768,3-23-2020,China,Shandong
Confirmed,76,3-23-2020,China,Xinjiang
Confirmed,990,3-23-2020,China,Anhui
Confirmed,75,3-23-2020,China,Inner Mongolia
Confirmed,1238,3-23-2020,China,Zhejiang
Confirmed,1415,3-23-2020,China,Guangdong
Confirmed,136,3-23-2020,China,Gansu
Confirmed,484,3-23-2020,China,Heilongjiang
Confirmed,254,3-23-2020,China,Guangxi
Confirmed,24,3-23-2020,China,Macau
Confirmed,537,3-23-2020,China,Beijing
Confirmed,146,3-23-2020,China,Guizhou
Confirmed,67800,3-23-2020,China,Hubei
Confirmed,633,3-23-2020,China,Jiangsu
Confirmed,93,3-23-2020,China,Jilin
Confirmed,319,3-23-2020,China,Hebei
Confirmed,356,3-23-2020,China,Hong Kong
Confirmed,543,3-23-2020,China,Sichuan
Confirmed,404,3-23-2020,China,Shanghai
Confirmed,168,3-23-2020,China,Hainan
Confirmed,1,3-23-2020,China,Tibet
Confirmed,141,3-23-2020,China,Tianjin
Confirmed,1274,3-23-2020,China,Henan
Confirmed,127,3-23-2020,China,Liaoning
Confirmed,1018,3-23-2020,China,Hunan
Confirmed,18,3-23-2020,China,Qinghai
Confirmed,134,3-23-2020,China,Shanxi
Confirmed,248,3-23-2020,China,Shaanxi
Confirmed,75,3-23-2020,China,Ningxia
Confirmed,1240,3-24-2020,China,Zhejiang
Confirmed,249,3-24-2020,China,Shaanxi
Confirmed,127,3-24-2020,China,Liaoning
Confirmed,146,3-24-2020,China,Guizhou
Confirmed,1428,3-24-2020,China,Guangdong
Confirmed,578,3-24-2020,China,Chongqing
Confirmed,558,3-24-2020,China,Beijing
Confirmed,545,3-24-2020,China,Sichuan
Confirmed,76,3-24-2020,China,Xinjiang
Confirmed,134,3-24-2020,China,Shanxi
Confirmed,93,3-24-2020,China,Jilin
Confirmed,990,3-24-2020,China,Anhui
Confirmed,936,3-24-2020,China,Jiangxi
Confirmed,136,3-24-2020,China,Gansu
Confirmed,67801,3-24-2020,China,Hubei
Confirmed,75,3-24-2020,China,Ningxia
Confirmed,168,3-24-2020,China,Hainan
Confirmed,414,3-24-2020,China,Shanghai
Confirmed,386,3-24-2020,China,Hong Kong
Confirmed,318,3-24-2020,China,Fujian
Confirmed,636,3-24-2020,China,Jiangsu
Confirmed,254,3-24-2020,China,Guangxi
Confirmed,176,3-24-2020,China,Yunnan
Confirmed,18,3-24-2020,China,Qinghai
Confirmed,484,3-24-2020,China,Heilongjiang
Confirmed,75,3-24-2020,China,Inner Mongolia
Confirmed,1274,3-24-2020,China,Henan
Confirmed,768,3-24-2020,China,Shandong
Confirmed,145,3-24-2020,China,Tianjin
Confirmed,1018,3-24-2020,China,Hunan
Confirmed,1,3-24-2020,China,Tibet
Confirmed,319,3-24-2020,China,Hebei
Confirmed,25,3-24-2020,China,Macau
Confirmed,319,3-25-2020,China,Hebei
Confirmed,146,3-25-2020,China,Guizhou
Confirmed,1274,3-25-2020,China,Henan
Confirmed,990,3-25-2020,China,Anhui
Confirmed,250,3-25-2020,China,Shaanxi
Confirmed,75,3-25-2020,China,Ningxia
Confirmed,145,3-25-2020,China,Tianjin
Confirmed,936,3-25-2020,China,Jiangxi
Confirmed,547,3-25-2020,China,Sichuan
Confirmed,1241,3-25-2020,China,Zhejiang
Confirmed,134,3-25-2020,China,Shanxi
Confirmed,578,3-25-2020,China,Chongqing
Confirmed,30,3-25-2020,China,Macau
Confirmed,410,3-25-2020,China,Hong Kong
Confirmed,638,3-25-2020,China,Jiangsu
Confirmed,18,3-25-2020,China,Qinghai
Confirmed,77,3-25-2020,China,Inner Mongolia
Confirmed,94,3-25-2020,China,Jilin
Confirmed,1018,3-25-2020,China,Hunan
Confirmed,1,3-25-2020,China,Tibet
Confirmed,76,3-25-2020,China,Xinjiang
Confirmed,176,3-25-2020,China,Yunnan
Confirmed,433,3-25-2020,China,Shanghai
Confirmed,127,3-25-2020,China,Liaoning
Confirmed,67801,3-25-2020,China,Hubei
Confirmed,484,3-25-2020,China,Heilongjiang
Confirmed,1433,3-25-2020,China,Guangdong
Confirmed,254,3-25-2020,China,Guangxi
Confirmed,136,3-25-2020,China,Gansu
Confirmed,322,3-25-2020,China,Fujian
Confirmed,769,3-25-2020,China,Shandong
Confirmed,168,3-25-2020,China,Hainan
Confirmed,561,3-25-2020,China,Beijing
Confirmed,178,3-26-2020,China,Yunnan
Confirmed,67801,3-26-2020,China,Hubei
Confirmed,1275,3-26-2020,China,Henan
Confirmed,151,3-26-2020,China,Tianjin
Confirmed,990,3-26-2020,China,Anhui
Confirmed,136,3-26-2020,China,Gansu
Confirmed,76,3-26-2020,China,Xinjiang
Confirmed,135,3-26-2020,China,Shanxi
Confirmed,1243,3-26-2020,China,Zhejiang
Confirmed,31,3-26-2020,China,Macau
Confirmed,146,3-26-2020,China,Guizhou
Confirmed,253,3-26-2020,China,Shaanxi
Confirmed,547,3-26-2020,China,Sichuan
Confirmed,128,3-26-2020,China,Liaoning
Confirmed,75,3-26-2020,China,Ningxia
Confirmed,254,3-26-2020,China,Guangxi
Confirmed,1448,3-26-2020,China,Guangdong
Confirmed,1018,3-26-2020,China,Hunan
Confirmed,319,3-26-2020,China,Hebei
Confirmed,1,3-26-2020,China,Tibet
Confirmed,566,3-26-2020,China,Beijing
Confirmed,95,3-26-2020,China,Jilin
Confirmed,771,3-26-2020,China,Shandong
Confirmed,168,3-26-2020,China,Hainan
Confirmed,453,3-26-2020,China,Hong Kong
Confirmed,328,3-26-2020,China,Fujian
Confirmed,451,3-26-2020,China,Shanghai
Confirmed,18,3-26-2020,China,Qinghai
Confirmed,936,3-26-2020,China,Jiangxi
Confirmed,640,3-26-2020,China,Jiangsu
Confirmed,578,3-26-2020,China,Chongqing
Confirmed,89,3-26-2020,China,Inner Mongolia
Confirmed,484,3-26-2020,China,Heilongjiang
Confirmed,936,3-27-2020,China,Jiangxi
Confirmed,641,3-27-2020,China,Jiangsu
Confirmed,128,3-27-2020,China,Liaoning
Confirmed,33,3-27-2020,China,Macau
Confirmed,519,3-27-2020,China,Hong Kong
Confirmed,95,3-27-2020,China,Jilin
Confirmed,75,3-27-2020,China,Ningxia
Confirmed,578,3-27-2020,China,Chongqing
Confirmed,331,3-27-2020,China,Fujian
Confirmed,772,3-27-2020,China,Shandong
Confirmed,254,3-27-2020,China,Guangxi
Confirmed,1018,3-27-2020,China,Hunan
Confirmed,180,3-27-2020,China,Yunnan
Confirmed,135,3-27-2020,China,Shanxi
Confirmed,67801,3-27-2020,China,Hubei
Confirmed,76,3-27-2020,China,Xinjiang
Confirmed,468,3-27-2020,China,Shanghai
Confirmed,1,3-27-2020,China,Tibet
Confirmed,319,3-27-2020,China,Hebei
Confirmed,990,3-27-2020,China,Anhui
Confirmed,1247,3-27-2020,China,Zhejiang
Confirmed,146,3-27-2020,China,Guizhou
Confirmed,569,3-27-2020,China,Beijing
Confirmed,484,3-27-2020,China,Heilongjiang
Confirmed,136,3-27-2020,China,Gansu
Confirmed,18,3-27-2020,China,Qinghai
Confirmed,1456,3-27-2020,China,Guangdong
Confirmed,168,3-27-2020,China,Hainan
Confirmed,253,3-27-2020,China,Shaanxi
Confirmed,1275,3-27-2020,China,Henan
Confirmed,548,3-27-2020,China,Sichuan
Confirmed,92,3-27-2020,China,Inner Mongolia
Confirmed,155,3-27-2020,China,Tianjin
Confirmed,161,3-28-2020,China,Tianjin
Confirmed,772,3-28-2020,China,Shandong
Confirmed,67801,3-28-2020,China,Hubei
Confirmed,1018,3-28-2020,China,Hunan
Confirmed,561,3-28-2020,China,Hong Kong
Confirmed,146,3-28-2020,China,Guizhou
Confirmed,641,3-28-2020,China,Jiangsu
Confirmed,936,3-28-2020,China,Jiangxi
Confirmed,18,3-28-2020,China,Qinghai
Confirmed,253,3-28-2020,China,Shaanxi
Confirmed,76,3-28-2020,China,Xinjiang
Confirmed,97,3-28-2020,China,Jilin
Confirmed,1251,3-28-2020,China,Zhejiang
Confirmed,180,3-28-2020,China,Yunnan
Confirmed,132,3-28-2020,China,Liaoning
Confirmed,319,3-28-2020,China,Hebei
Confirmed,1,3-28-2020,China,Tibet
Confirmed,1275,3-28-2020,China,Henan
Confirmed,254,3-28-2020,China,Guangxi
Confirmed,484,3-28-2020,China,Heilongjiang
Confirmed,548,3-28-2020,China,Sichuan
Confirmed,136,3-28-2020,China,Gansu
Confirmed,37,3-28-2020,China,Macau
Confirmed,75,3-28-2020,China,Ningxia
Confirmed,573,3-28-2020,China,Beijing
Confirmed,168,3-28-2020,China,Hainan
Confirmed,135,3-28-2020,China,Shanxi
Confirmed,337,3-28-2020,China,Fujian
Confirmed,485,3-28-2020,China,Shanghai
Confirmed,578,3-28-2020,China,Chongqing
Confirmed,94,3-28-2020,China,Inner Mongolia
Confirmed,1467,3-28-2020,China,Guangdong
Confirmed,990,3-28-2020,China,Anhui
Confirmed,67801,3-29-2020,China,Hubei
Confirmed,253,3-29-2020,China,Shaanxi
Confirmed,484,3-29-2020,China,Heilongjiang
Confirmed,134,3-29-2020,China,Liaoning
Confirmed,319,3-29-2020,China,Hebei
Confirmed,579,3-29-2020,China,Chongqing
Confirmed,1018,3-29-2020,China,Hunan
Confirmed,772,3-29-2020,China,Shandong
Confirmed,146,3-29-2020,China,Guizhou
Confirmed,95,3-29-2020,China,Inner Mongolia
Confirmed,136,3-29-2020,China,Shanxi
Confirmed,338,3-29-2020,China,Fujian
Confirmed,492,3-29-2020,China,Shanghai
Confirmed,641,3-29-2020,China,Hong Kong
Confirmed,1254,3-29-2020,China,Zhejiang
Confirmed,168,3-29-2020,China,Hainan
Confirmed,166,3-29-2020,China,Tianjin
Confirmed,18,3-29-2020,China,Qinghai
Confirmed,1,3-29-2020,China,Tibet
Confirmed,644,3-29-2020,China,Jiangsu
Confirmed,76,3-29-2020,China,Xinjiang
Confirmed,98,3-29-2020,China,Jilin
Confirmed,550,3-29-2020,China,Sichuan
Confirmed,937,3-29-2020,China,Jiangxi
Confirmed,1276,3-29-2020,China,Henan
Confirmed,37,3-29-2020,China,Macau
Confirmed,180,3-29-2020,China,Yunnan
Confirmed,1475,3-29-2020,China,Guangdong
Confirmed,254,3-29-2020,China,Guangxi
Confirmed,138,3-29-2020,China,Gansu
Confirmed,990,3-29-2020,China,Anhui
Confirmed,577,3-29-2020,China,Beijing
Confirmed,75,3-29-2020,China,Ningxia
Confirmed,645,3-30-2020,China,Jiangsu
Confirmed,550,3-30-2020,China,Sichuan
Confirmed,174,3-30-2020,China,Tianjin
Confirmed,498,3-30-2020,China,Shanghai
Confirmed,1255,3-30-2020,China,Zhejiang
Confirmed,253,3-30-2020,China,Shaanxi
Confirmed,579,3-30-2020,China,Chongqing
Confirmed,136,3-30-2020,China,Shanxi
Confirmed,76,3-30-2020,China,Xinjiang
Confirmed,1018,3-30-2020,China,Hunan
Confirmed,136,3-30-2020,China,Liaoning
Confirmed,937,3-30-2020,China,Jiangxi
Confirmed,1,3-30-2020,China,Tibet
Confirmed,18,3-30-2020,China,Qinghai
Confirmed,97,3-30-2020,China,Inner Mongolia
Confirmed,138,3-30-2020,China,Gansu
Confirmed,340,3-30-2020,China,Fujian
Confirmed,67801,3-30-2020,China,Hubei
Confirmed,1276,3-30-2020,China,Henan
Confirmed,180,3-30-2020,China,Yunnan
Confirmed,773,3-30-2020,China,Shandong
Confirmed,38,3-30-2020,China,Macau
Confirmed,98,3-30-2020,China,Jilin
Confirmed,682,3-30-2020,China,Hong Kong
Confirmed,146,3-30-2020,China,Guizhou
Confirmed,1484,3-30-2020,China,Guangdong
Confirmed,321,3-30-2020,China,Hebei
Confirmed,254,3-30-2020,China,Guangxi
Confirmed,577,3-30-2020,China,Beijing
Confirmed,168,3-30-2020,China,Hainan
Confirmed,484,3-30-2020,China,Heilongjiang
Confirmed,75,3-30-2020,China,Ningxia
Confirmed,990,3-30-2020,China,Anhui
Confirmed,990,3-31-2020,China,Anhui
Confirmed,1276,3-31-2020,China,Henan
Confirmed,146,3-31-2020,China,Guizhou
Confirmed,646,3-31-2020,China,Jiangsu
Confirmed,1257,3-31-2020,China,Zhejiang
Confirmed,321,3-31-2020,China,Hebei
Confirmed,136,3-31-2020,China,Shanxi
Confirmed,509,3-31-2020,China,Shanghai
Confirmed,484,3-31-2020,China,Heilongjiang
Confirmed,1,3-31-2020,China,Tibet
Confirmed,774,3-31-2020,China,Shandong
Confirmed,67801,3-31-2020,China,Hubei
Confirmed,98,3-31-2020,China,Jilin
Confirmed,76,3-31-2020,China,Xinjiang
Confirmed,138,3-31-2020,China,Gansu
Confirmed,253,3-31-2020,China,Shaanxi
Confirmed,174,3-31-2020,China,Tianjin
Confirmed,580,3-31-2020,China,Beijing
Confirmed,343,3-31-2020,China,Fujian
Confirmed,714,3-31-2020,China,Hong Kong
Confirmed,1494,3-31-2020,China,Guangdong
Confirmed,182,3-31-2020,China,Yunnan
Confirmed,254,3-31-2020,China,Guangxi
Confirmed,41,3-31-2020,China,Macau
Confirmed,18,3-31-2020,China,Qinghai
Confirmed,937,3-31-2020,China,Jiangxi
Confirmed,1018,3-31-2020,China,Hunan
Confirmed,75,3-31-2020,China,Ningxia
Confirmed,168,3-31-2020,China,Hainan
Confirmed,550,3-31-2020,China,Sichuan
Confirmed,579,3-31-2020,China,Chongqing
Confirmed,139,3-31-2020,China,Liaoning
Confirmed,107,3-31-2020,China,Inner Mongolia
Confirmed,18,04-01-20,China,Qinghai
Confirmed,345,04-01-20,China,Fujian
Confirmed,323,04-01-20,China,Hebei
Confirmed,254,04-01-20,China,Guangxi
Confirmed,146,04-01-20,China,Guizhou
Confirmed,516,04-01-20,China,Shanghai
Confirmed,111,04-01-20,China,Inner Mongolia
Confirmed,579,04-01-20,China,Chongqing
Confirmed,646,04-01-20,China,Jiangsu
Confirmed,1257,04-01-20,China,Zhejiang
Confirmed,255,04-01-20,China,Shaanxi
Confirmed,774,04-01-20,China,Shandong
Confirmed,580,04-01-20,China,Beijing
Confirmed,140,04-01-20,China,Liaoning
Confirmed,484,04-01-20,China,Heilongjiang
Confirmed,75,04-01-20,China,Ningxia
Confirmed,182,04-01-20,China,Yunnan
Confirmed,937,04-01-20,China,Jiangxi
Confirmed,1,04-01-20,China,Tibet
Confirmed,765,04-01-20,China,Hong Kong
Confirmed,176,04-01-20,China,Tianjin
Confirmed,67802,04-01-20,China,Hubei
Confirmed,1501,04-01-20,China,Guangdong
Confirmed,98,04-01-20,China,Jilin
Confirmed,552,04-01-20,China,Sichuan
Confirmed,76,04-01-20,China,Xinjiang
Confirmed,41,04-01-20,China,Macau
Confirmed,1276,04-01-20,China,Henan
Confirmed,138,04-01-20,China,Gansu
Confirmed,990,04-01-20,China,Anhui
Confirmed,137,04-01-20,China,Shanxi
Confirmed,1018,04-01-20,China,Hunan
Confirmed,168,04-01-20,China,Hainan
Confirmed,98,04-02-20,China,Jilin
Confirmed,141,04-02-20,China,Liaoning
Confirmed,138,04-02-20,China,Gansu
Confirmed,1,04-02-20,China,Tibet
Confirmed,137,04-02-20,China,Shanxi
Confirmed,1507,04-02-20,China,Guangdong
Confirmed,522,04-02-20,China,Shanghai
Confirmed,117,04-02-20,China,Inner Mongolia
Confirmed,183,04-02-20,China,Yunnan
Confirmed,1258,04-02-20,China,Zhejiang
Confirmed,325,04-02-20,China,Hebei
Confirmed,168,04-02-20,China,Hainan
Confirmed,146,04-02-20,China,Guizhou
Confirmed,75,04-02-20,China,Ningxia
Confirmed,775,04-02-20,China,Shandong
Confirmed,67802,04-02-20,China,Hubei
Confirmed,937,04-02-20,China,Jiangxi
Confirmed,345,04-02-20,China,Fujian
Confirmed,554,04-02-20,China,Sichuan
Confirmed,18,04-02-20,China,Qinghai
Confirmed,1276,04-02-20,China,Henan
Confirmed,990,04-02-20,China,Anhui
Confirmed,802,04-02-20,China,Hong Kong
Confirmed,1019,04-02-20,China,Hunan
Confirmed,582,04-02-20,China,Beijing
Confirmed,255,04-02-20,China,Shaanxi
Confirmed,41,04-02-20,China,Macau
Confirmed,254,04-02-20,China,Guangxi
Confirmed,579,04-02-20,China,Chongqing
Confirmed,176,04-02-20,China,Tianjin
Confirmed,488,04-02-20,China,Heilongjiang
Confirmed,647,04-02-20,China,Jiangsu
Confirmed,76,04-02-20,China,Xinjiang
Confirmed,138,04-03-20,China,Gansu
Confirmed,18,04-03-20,China,Qinghai
Confirmed,137,04-03-20,China,Shanxi
Confirmed,1019,04-03-20,China,Hunan
Confirmed,1276,04-03-20,China,Henan
Confirmed,254,04-03-20,China,Guangxi
Confirmed,778,04-03-20,China,Shandong
Confirmed,141,04-03-20,China,Liaoning
Confirmed,43,04-03-20,China,Macau
Confirmed,326,04-03-20,China,Hebei
Confirmed,168,04-03-20,China,Hainan
Confirmed,76,04-03-20,China,Xinjiang
Confirmed,651,04-03-20,China,Jiangsu
Confirmed,526,04-03-20,China,Shanghai
Confirmed,845,04-03-20,China,Hong Kong
Confirmed,98,04-03-20,China,Jilin
Confirmed,349,04-03-20,China,Fujian
Confirmed,180,04-03-20,China,Tianjin
Confirmed,1514,04-03-20,China,Guangdong
Confirmed,75,04-03-20,China,Ningxia
Confirmed,117,04-03-20,China,Inner Mongolia
Confirmed,184,04-03-20,China,Yunnan
Confirmed,584,04-03-20,China,Beijing
Confirmed,146,04-03-20,China,Guizhou
Confirmed,990,04-03-20,China,Anhui
Confirmed,555,04-03-20,China,Sichuan
Confirmed,1,04-03-20,China,Tibet
Confirmed,1260,04-03-20,China,Zhejiang
Confirmed,67802,04-03-20,China,Hubei
Confirmed,489,04-03-20,China,Heilongjiang
Confirmed,579,04-03-20,China,Chongqing
Confirmed,255,04-03-20,China,Shaanxi
Confirmed,937,04-03-20,China,Jiangxi
Confirmed,180,04-04-20,China,Tianjin
Confirmed,1,04-04-20,China,Tibet
Confirmed,98,04-04-20,China,Jilin
Confirmed,585,04-04-20,China,Beijing
Confirmed,18,04-04-20,China,Qinghai
Confirmed,67803,04-04-20,China,Hubei
Confirmed,254,04-04-20,China,Guangxi
Confirmed,778,04-04-20,China,Shandong
